PostalCode,FSA,Place Name,FSA1
G3J1N0,G3J,Val Belair,G
G3L1A0,G3L,Saint-Francois-D&#39;Orleans,G
G3M0A8,G3M,Les �Cureuils,G
G3Z0A1,G3Z,Baie-Saint-Paul,G
G3Z3W7,G3Z,La Petite-Rivi�Re-Saint-Fran�Ois,G
G4R0A1,G4R,SEPT-�LES,G
G4R0B1,G4R,Sept-Iles,G
G4R4K2,G4R,Maliotenam,G
G4T1Z1,G4T,L'Ile-D'Entree,G
G4T3B2,G4T,L&#39;�Tang-Du-Nord,G
G4T3X1,G4T,�Tang-Du-Nord,G
G4T6A1,G4T,Grosse-Ile,G
G4T7A2,G4T,Grande-Entr�e,G
G4V4G0,G4V,Manche-D&#39;Epee,G
G4W9C7,G4W,Saint-Francois-D'Assise,G
G4X0A1,G4X,GASP�,G
G4Z1C0,G4Z,Baie Comeau,G
G4Z1Y0,G4Z,Anse Comeau,G
G5A1E7,G5A,La Malbaie-Pointe-Au-Pic,G
G5A1S4,G5A,Riviere-Malbaie,G
G5A2R0,G5A,Rivi�Re-Malbaie,G
G5B1C0,G5B,Port Cartier,G
G5C0A6,G5C,Hauterive,G
G5H0A8,G5H,Mont Jolie,G
G5H2V0,G5H,Mont Joli,G
G5H3K6,G5H,Saint-Joseph-De-Lepage,G
G5H5H6,G5H,St-Joseph-De-Lepage,G
G5L0A7,G5L,Notre-Dame-De-Rimouski,G
G5L1E9,G5L,Rimouski-Est,G
G5L3J9,G5L,Sainte-Odile-Sur-Rimouski,G
G5M1A0,G5M,Pointe Au Pere,G
G5R0A1,G5R,RIVI�RE-DU-LOUP,G
G5R1E3,G5R,Riviere-Du-Loup,G
G5R2B0,G5R,Riviere Du Loup,G
G5R2R3,G5R,L�Vis,G
G5T1A2,G5T,D�gelis,G
G5V0A1,G5V,Montmagny,G
G5Y0A1,G5Y,Saint-Georges,G
G5Y0G4,G5Y,Saint Georges De Beauce,G
G5Y0G7,G5Y,Aubert-Gallion,G
G5Y1A6,G5Y,St-Georges,G
G5Y1A9,G5Y,St.-Georges,G
G5Y3N4,G5Y,St-Georges-Ouest,G
G5Y5C1,G5Y,Saint-Georges-Est,G
G5Y8H2,G5Y,Aubert Gallion,G
G6B0A1,G6B,LAC-M�GANTIC,G
G6B1A1,G6B,NANTON,G
G6B1B0,G6B,Lac Megantic,G
G6B2K5,G6B,Frontenac,G
G6B3E4,G6B,Nantes,G
G6E0A1,G6E,Sainte-Marie,G
G6E1A0,G6E,Ste.-Marie,G
G6E1C6,G6E,Ste-Marie,G
G6E1J1,G6E,St.-Marie,G
G6E6L6,G6E,Lac Ste-Marie,G
G6G0A1,G6G,Saint-Jean-De-Brebeuf,G
G6G1A1,G6G,Thetford Mines,G
G6G2S0,G6G,Thetford,G
G6G8Y1,G6G,Kinnear&#39;S Mills,G
G6H3C4,G6H,Leeds Village,G
G6H3E8,G6H,East Broughton Station,G
G6J0A1,G6J,SAINT-�TIENNE-DE-LAUZON,G
G6J0A6,G6J,Saint-Etienne-De-Lauzon,G
G6K1B4,G6K,Saint-Redempteur,G
G6K1Z3,G6K,Charny,G
G6L0A3,G6L,Plessisville,G
G6P6M1,G6P,Arthabaska,G
G6P6S2,G6P,Saint-Christophe-D'Arthabaska,G
G6V1B0,G6V,Aubigny,G
G6V2D4,G6V,Saint-Joseph-De-La-Pointe-De-L�Vy,G
G6V8J1,G6V,Lauzon,G
G6W0A4,G6W,Saint-Romuald,G
G6W0H4,G6W,Saint Romald,G
G6W2E4,G6W,St-Romuald-D'Etchemin,G
G6W7C9,G6W,St-David-De-L'Auberiviere,G
G6X1X0,G6X,Quebec/Levis,G
G6Z0A1,G6Z,Saint-Jean-Chrysostome,G
G6Z1A0,G6Z,St.-Jean-Chrysostome-De-Levis,G
G6Z3B6,G6Z,St-Jean-Chrysostome,G
G7A0A1,G7A,Saint-Nicolas,G
G7B0A1,G7B,La Baie,G
G7B0A5,G7B,Grand-Baie,G
G7B1Z3,G7B,Port Alfred/Bagotville,G
G7G1X0,G7G,Chicoutimi-Nord,G
G7G3W8,G7G,Canton Tremblay,G
G7N0A1,G7N,Laterri�Re,G
G7P1Z9,G7P,Saint-Ambroise,G
G7P3B4,G7P,Saint-Andre-Du-Lac-Saint-Jean,G
G7S0A1,G7S,Jonqui�Re,G
G7S0A6,G7S,Jonquiere,G
G7S1E5,G7S,Arvida,G
G7X1C9,G7X,Jonquiere-Kenogami,G
G7X7V6,G7X,Lac-Kenogami,G
G8G1A1,G8G,M�TABETCHOUAN-LAC-A-LA-CROIX,G
G8G1A2,G8G,Metabetchouan-Lac-A-La-Croix,G
G8G2M5,G8G,Metabechuoan,G
G8H1A1,G8H,Roberval,G
G8J0A1,G8J,Saint-Prime,G
G8J1A1,G8J,SALVADOR,G
G8K0A1,G8K,SAINT-F�LICIEN,G
G8K0A3,G8K,Saint-Felicien,G
G8K1A0,G8K,St.-Felicien,G
G8L0A1,G8L,Dolbeau-Mistassini,G
G8M0A4,G8M,Saint-Stanislas,G
G8M4T6,G8M,Sainte-Elisabeth-De-Proulx,G
G8N0A1,G8N,H�BERTVILLE,G
G8N4C5,G8N,Notre-Dame-D&#39;H�Bertville,G
G8P0A1,G8P,Chibougamau,G
G8T0A1,G8T,TROIS-RIVI�RES,G
G8T0A5,G8T,Trois-Rivieres,G
G8T0B2,G8T,Cap-De-La-Madeleine,G
G8T1A7,G8T,Saint-Louis-De-France,G
G8T2A0,G8T,Cap De La Madeleine,G
G8T3B9,G8T,Sainte-Marthe-Du-Cap,G
G8T7V7,G8T,Ste-Marthe-Du-Cap,G
G8T7V8,G8T,St-Louis-De-France,G
G8T9P9,G8T,Trois-Rivi�Res-Ouest,G
G8V2A5,G8V,L'�Le-Perrot,G
G8Y4L8,G8Y,Trois-Rivieres-Ouest,G
G9A0A5,G9A,Trois-Rivi�Res Ouest,G
G9B0E5,G9B,Pointe Du Lac,G
G9H0A1,G9H,B�CANCOUR,G
G9H0C6,G9H,Becancour,G
G9N0A1,G9N,Shawinigan,G
G9N0B3,G9N,Shawenegan,G
G9N1E1,G9N,Grand-M�Re,G
G9N1Y5,G9N,Baie-De-Shawinigan,G
G9N6K8,G9N,Saint-Gerard-Des-Laurentides,G
G9N6S7,G9N,SAINT-G�RARD-DES-LAURENTIDES,G
G9N6T5,G9N,Shawinigan-Sud,G
G9R1X7,G9R,Lantier,G
G9T0A1,G9T,Saint-Georges-De-Champlain,G
G9T1A9,G9T,Grand-Mere,G
G9T1B0,G9T,Grand'Mere,G
G9T3E7,G9T,Lemoyne,G
G9T6N4,G9T,St-Georges-De-Champlain,G
G9X0A1,G9X,La Tuque,G
H0A1E0,H0A,Sainte-Marie-De-Laval,H
H0A2G0,H0A,St-Francois,H
H0M1A0,H0M,Akwesasne,H
H1A0A1,H1A,Montr�Al,H
H1A0A3,H1A,Pointe-Aux-Trembles,H
H1A0A6,H1A,Pte Aux Trembles,H
H1A1B7,H1A,Montreal,H
H1B0A2,H1B,Montr�Al-Est,H
H1B2V2,H1B,Montreal-Est,H
H1B5K2,H1B,Pierrefonds,H
H1B5K8,H1B,Lasalle,H
H1C0B2,H1C,Riviere Des Prairies,H
H1E1A7,H1E,Ahuntsic,H
H1E1P3,H1E,Anjou,H
H1G1A0,H1G,Montr�Al-Nord,H
H1G1C4,H1G,Montreal-Nord,H
H1G1L0,H1G,Montreal Nord,H
H1H5V7,H1H,Laval,H
H1M3H7,H1M,Saint-L�Onard,H
H1M3Y5,H1M,Longue-Pointe,H
H1N0A7,H1N,Brossard,H
H1P1B3,H1P,Saint-Leonard,H
H1P3R3,H1P,Ville St-Leonard,H
H1R1L0,H1R,St.-Leonard,H
H1V1X6,H1V,Rosemont,H
H1V3E1,H1V,Mont-Royal,H
H1X3G5,H1X,Lachine,H
H1Y2H5,H1Y,Roxboro,H
H1Y3K8,H1Y,L'�Le-Bizard,H
H1Z3T4,H1Z,C�Te Saint Michel,H
H2A3R4,H2A,St-Michel,H
H2B1A0,H2B,Sault-Au-R�Collet,H
H2B1Y3,H2B,Duvernay,H
H2B2Z6,H2B,St.Leonard,H
H2E2C0,H2E,Beaubien,H
H2J0A4,H2J,Delorimier,H
H2L3G5,H2L,Dollard-Des-Ormeaux,H
H2M2X8,H2M,Youville,H
H2R2O2,H2R,Plateau-Mont-Royal,H
H2T3E2,H2T,Outremont,H
H2V2N1,H2V,Pointe-Claire,H
H2X1A3,H2X,Dorval,H
H3C1C9,H3C,Ile-Des-Soeurs,H
H3E0A1,H3E,Verdun,H
H3P1Z2,H3P,Mount-Royal,H
H3P2Z0,H3P,Mont Royal,H
H3R2M1,H3R,C�Te-Saint-Luc,H
H3S3W5,H3S,Ville Mont-Royal,H
H3T1A0,H3T,Snowdon,H
H3X1R8,H3X,Cote Saint-Luc,H
H3Z2V4,H3Z,Baie-D'Urf�,H
H4A2Y1,H4A,Notre-Dame-De-Grace,H
H4B1W9,H4B,Montr�Al-Ouest,H
H4B3P3,H4B,Notre Dame De Grace,H
H4C0A7,H4C,Montreal#,H
H4C3E7,H4C,Saint-Pierre,H
H4J2O9,H4J,Bordeaux,H
H4K1K8,H4K,St-Laurent,H
H4K3P3,H4K,Cartierville,H
H4L0A3,H4L,St.-Laurent,H
H4M2Z2,H4M,St Laurent,H
H4N1C9,H4N,Ville St. Laurent,H
H4R0B0,H4R,St.Laurent,H
H4W1R5,H4W,Cote-St-Luc,H
H4W3J6,H4W,Cote-Saint-Luc,H
H4X1C7,H4X,Montreal-Ouest,H
H4Y1A0,H4Y,Pointe Claire Dorval,H
H4Y1B0,H4Y,Pte Claire Dorval,H
H7A1K9,H7A,Chambly,H
H7C1S1,H7C,Otterburn Park,H
H7C1S6,H7C,St-Vincent-De-Paul,H
H7C1W1,H7C,Lavaltrie,H
H7C5S5,H7C,Saint-Vincent-De-Paul,H
H7E0A4,H7E,Beloeil,H
H7E4N2,H7E,Saint-Bruno-De-Montarville,H
H7E4N3,H7E,Carignan,H
H7E4N4,H7E,Saint-Antoine-De-Lavaltrie,H
H7H2S4,H7H,Mont-Saint-Hilaire,H
H7H2W7,H7H,Auteuil,H
H7K1K4,H7K,Lorraine,H
H7K3G5,H7K,Vimont,H
H7L1G4,H7L,Sainte-Rose,H
H7L3M7,H7L,Chomedey,H
H7N1X2,H7N,Laval-Des-Rapides,H
H7N2S5,H7N,Pont-Viau,H
H7P2P1,H7P,Fabreville,H
H7R1L8,H7R,Laval-Ouest,H
H7V2V0,H7V,Chomedey Laval,H
H7X1A4,H7X,Sainte-Dorothee,H
H7X1A6,H7X,STE.-DOROTHEE,H
H8N1B8,H8N,La Salle,H
H8R1E0,H8R,St.-Pierre,H
H8R1P1,H8R,Terrebonne,H
H8Y3C0,H8Y,Dollard Des Ormeaux,H
H9C1B6,H9C,L'Ile-Bizard,H
H9C2C2,H9C,Ile-Bizard,H
H9C2H0,H9C,St.-Raphael-De L'Ile-Bizard,H
H9C2I9,H9C,L&#39;�Le-Bizard,H
H9H0B2,H9H,Sainte-Genevi�Ve-De-Pierrefonds,H
H9H1A1,H9H,Sainte-Genevieve,H
H9J4R4,H9J,St Charles,H
H9P1A4,H9P,Pointe Claire-Dorval,H
H9P1H9,H9P,Pointe-Claire-Dorval,H
H9W1B0,H9W,Ste.-Anne-De-Bellevue,H
H9W2X2,H9W,St.-Anne-De-Bellevue,H
H9X1A1,H9X,Senneville,H
H9X1P3,H9X,Baie-D'Urfe,H
H9X1R3,H9X,Baie-D&#39;Urf�,H
H9X2R1,H9X,Baie D'Urfe,H
H9X3A0,H9X,Baie D'Urfee,H
H9X4A4,H9X,Ste-Anne-De-Bellevue,H
J0A1A0,J0A,Danville,J
J0A1A1,J0A,Tingwick,J
J0A1B0,J0A,Kingsey Falls,J
J0A1E0,J0A,Saint-Albert,J
J0A1G0,J0A,Saint-Camille,J
J0A1H0,J0A,Sainte-Elizabeth-De-Warwick,J
J0A1J0,J0A,Saint-Georges-De-Windsor,J
J0A1K0,J0A,Saint-Remi-De-Tingwick,J
J0A1N0,J0A,Wotton,J
J0B0A3,J0B,Cookshire,J
J0B1A0,J0B,Ascot Corner,J
J0B1B0,J0B,Austin,J
J0B1C0,J0B,Ayer's Cliff,J
J0B1E0,J0B,Beebe,J
J0B1G0,J0B,Bishopton,J
J0B1G8,J0B,Cookshire-Eaton,J
J0B1H0,J0B,Bromptonville,J
J0B1J0,J0B,Bury,J
J0B1K0,J0B,Chartierville,J
J0B1L0,J0B,Compton,J
J0B1N0,J0B,Deauville,J
J0B1P0,J0B,Stanhope,J
J0B1R0,J0B,East Angus,J
J0B1S0,J0B,East Hereford,J
J0B1T0,J0B,Georgeville,J
J0B1V0,J0B,Greenlay,J
J0B1W0,J0B,Sainte-Catherine-De-Hatley,J
J0B1X0,J0B,Kingsbury,J
J0B1Z0,J0B,Lennoxville,J
J0B2A0,J0B,Martinville,J
J0B2B0,J0B,Melbourne,J
J0B2C0,J0B,Canton-De-Hatley,J
J0B2E0,J0B,Notre-Dame-Des-Bois,J
J0B2G0,J0B,Omerville,J
J0B2J0,J0B,Rock Forest,J
J0B2K0,J0B,Rock Island,J
J0B2L0,J0B,Marbleton,J
J0B2M0,J0B,Saint-Benoit-Du-Lac,J
J0B2N0,J0B,St-Claude,J
J0B2P0,J0B,Saint-Denis-De-Brompton,J
J0B2R0,J0B,Sainte-Edwidge,J
J0B2S0,J0B,Saint-�lie-d'Orford,J
J0B2T0,J0B,Saint-Felix-De-Kingsey,J
J0B2V0,J0B,St-Francois-Xavier-De-Brompton,J
J0B2W0,J0B,Saint-Hermenegilde,J
J0B2X0,J0B,Saint-Isidore-De-Clifton,J
J0B2Y0,J0B,Saint-Malo,J
J0B2Z0,J0B,Lingwick,J
J0B3A0,J0B,Sawyerville,J
J0B3B0,J0B,Scotstown,J
J0B3E0,J0B,Stanstead,J
J0B3E3,J0B,Ogden,J
J0B3G0,J0B,Stoke,J
J0B3J0,J0B,Weedon,J
J0B3N0,J0B,Richmond-Nord,J
J0B4B0,J0B,Hatley,J
J0C1A0,J0C,Bon-Conseil,J
J0C1B0,J0C,L'Avenir,J
J0C1C0,J0C,Saint-Bonaventure,J
J0C1E0,J0C,Sainte-Brigitte-Des-Saults,J
J0C1G0,J0C,SAINT-CLET,J
J0C1H0,J0C,St-Cyrille-De-Wendover,J
J0C1J0,J0C,SAINT-EDMOND-DE-GRANTHAM,J
J0C1L0,J0C,Saint Guillaume,J
J0C1M0,J0C,Saint-L�Onard-D&#39;Aston,J
J0C1N0,J0C,Saint-Lucien,J
J0C1P0,J0C,St-Nicephore,J
J0C1R0,J0C,Sainte-Perpetue,J
J0C2C0,J0C,Drummondville,J
J0C8A8,J0C,Saint-Joachim-De-Courval,J
J0E1A0,J0E,Abbotsford,J
J0E1A1,J0E,Bolton-Ouest,J
J0E1B0,J0E,Abercorn,J
J0E1C0,J0E,Bromont 2,J
J0E1E0,J0E,Ange-Gardien,J
J0E1G0,J0E,Saint-Etienne-De-Bolton,J
J0E1H0,J0E,Bonsecours,J
J0E1J0,J0E,Brigham,J
J0E1K0,J0E,Brome,J
J0E1L0,J0E,Bromont,J
J0E1M0,J0E,Dunham,J
J0E1N0,J0E,East Farnham,J
J0E1P0,J0E,Eastman,J
J0E1R0,J0E,Foster,J
J0E1S0,J0E,Fulford,J
J0E1T0,J0E,Highwater,J
J0E1V0,J0E,Knowlton,J
J0E1W0,J0E,Lawrenceville,J
J0E1X0,J0E,Mansonville,J
J0E1Y0,J0E,Racine,J
J0E1Z0,J0E,Roxton Pond,J
J0E2B0,J0E,Saint-Joachim-De-Shefford,J
J0E2H0,J0E,South Bolton,J
J0E2J0,J0E,Stukely-Sud,J
J0E2K0,J0E,Sutton,J
J0E2L0,J0E,Valcourt,J
J0E2M0,J0E,Warden,J
J0E2N0,J0E,Waterloo,J
J0E2P0,J0E,West Br�Me,J
J0E3G0,J0E,St-�Tienne De Bolton,J
J0G0O0,J0G,Baie-Du-Febvre,J
J0G1B0,J0G,Grand-Saint-Esprit,J
J0G1C0,J0G,La Visitation-De-Yamaska,J
J0G1E0,J0G,Nicolet,J
J0G1G0,J0G,Notre-Dame-De-Pierreville,J
J0G1H0,J0G,Odanak,J
J0G1K0,J0G,Massueville,J
J0G1L0,J0G,Pierreville,J
J0G1N0,J0G,Sainte-Monique,J
J0G1P0,J0G,Saint-Ours,J
J0G1R0,J0G,Saint-Pie-De-Guire,J
J0G1S0,J0G,Saint-Robert,J
J0G1T0,J0G,Sainte-Victoire-De-Sorel,J
J0G1V0,J0G,Saint-Nazaire-D'Acton,J
J0G1W0,J0G,Yamaska-Est,J
J0G3J0,J0G,St-David D&#39;Yamaska,J
J0H0C0,J0H,St-Liboire,J
J0H1A0,J0H,Acton Vale,J
J0H1B0,J0H,La Pr�Sentation,J
J0H1E0,J0H,Roxton Falls,J
J0H1H0,J0H,Canton-De-Granby,J
J0H1J0,J0H,Saint-Damase,J
J0H1K0,J0H,Saint-Denis-Sur-Richelieu,J
J0H1L0,J0H,Saint-Dominique,J
J0H1N0,J0H,Saint-Charles-Sur-Richelieu,J
J0H1P0,J0H,Saint-Jude,J
J0H1R0,J0H,Saint-Liboire,J
J0H1T0,J0H,Saint-Marcel-De-Richelieu,J
J0H1W0,J0H,Ste-Roselie,J
J0H1X0,J0H,Sainte-Rosalie,J
J0H1Z0,J0H,Saint-Zephirin-De-Courval,J
J0H2A0,J0H,Saint-Thomas-D'Aquin,J
J0H2B0,J0H,Saint-Theodore-D'Acton,J
J0H2C0,J0H,Durham-Sud,J
J0H2E0,J0H,Upton,J
J0H2H0,J0H,Actonvale,J
J0H2J0,J0H,St-Pie,J
J0H2K0,J0H,St-Damase,J
J0J0C9,J0J,Pike River,J
J0J1B0,J0J,Clarenceville,J
J0J1C0,J0J,Frelighsburg,J
J0J1E0,J0J,Henryville,J
J0J1G0,J0J,BEAUHARNOIS,J
J0J1H0,J0J,L'Acadie,J
J0J1J0,J0J,Lacolle,J
J0J1K0,J0J,Saint-Athanase,J
J0J1L0,J0J,Napierville,J
J0J1M0,J0J,Notre-Dame-De-Stanbridge,J
J0J1N0,J0J,Philipsburg,J
J0J1R0,J0J,Richelain,J
J0J1S0,J0J,Saint-Alexandre-D'Iberville,J
J0J1T0,J0J,Saint-Armand,J
J0J1V0,J0J,Saint-Bernard-De-Lacolle,J
J0J1W0,J0J,Saint-Blaise-Sur-Richelieu,J
J0J1X0,J0J,Sainte-Brigide-D'Iberville,J
J0J1Y0,J0J,Saint-Ignace-De-Stanbridge,J
J0J1Z0,J0J,Saint-Jacques-Le-Mineur,J
J0J2A0,J0J,St-Luc,J
J0J2B0,J0J,Ste-Sabine,J
J0J2G0,J0J,Sabrevois,J
J0J2J0,J0J,Stanbridge Station,J
J0K1A0,J0K,Berthierville,J
J0K1C0,J0K,Saint-Ambroise-De-Kildare,J
J0K1E0,J0K,Lanoraie,J
J0K1J0,J0K,L'Epiphanie,J
J0K1K0,J0K,Lourdes-De-Joliette,J
J0K1L0,J0K,Mandeville,J
J0K1M0,J0K,Manouane,J
J0K1N0,J0K,Maskinong�,J
J0K1R0,J0K,Sainte-Angele-De-Premont,J
J0K1S0,J0K,Rawdon,J
J0K1T0,J0K,Saint-Alexis-De-Montcalm,J
J0K1W0,J0K,Saint-Alexis-Des-Monts,J
J0K1X0,J0K,SAINTE-MARTHE,J
J0K1Y0,J0K,Sainte-Beatrix,J
J0K1Z,J0K,St-Charles-De-Mandeville,J
J0K1Z0,J0K,Saint-Calixte,J
J0K2A0,J0K,Saint-Cleophas-De-Brandon,J
J0K2C0,J0K,Saint-Cuthbert,J
J0K2G0,J0K,Saint-Didace,J
J0K2H0,J0K,Saint-�Douard-De-Maskinong�,J
J0K2L0,J0K,Saint-Esprit,J
J0K2M0,J0K,ST.-FELIX-DE-VALOIS,J
J0K2R0,J0K,Saint-Liguori,J
J0K2T0,J0K,Sainte-Julienne,J
J0K2V0,J0K,Saint-Justin,J
J0K2Y0,J0K,Sainte-Marcelline-De-Kildare,J
J0K3A3,J0K,Sainte-M�Lanie,J
J0K3G0,J0K,St-Paulin,J
J0K3H0,J0K,Saint-Roch-De-L'Achigan,J
J0K3J0,J0K,St-Sulpice,J
J0K3K0,J0K,St-Theodore Chertsey,J
J0K3L0,J0K,Saint-Thomas,J
J0K3M0,J0K,Sainte-Ursule,J
J0K3N0,J0K,Saint-Zenon,J
J0K3P0,J0K,Vaucluse,J
J0K3W0,J0K,St-Rock De L'Achigan C.P,J
J0K3X0,J0K,Ste-Julienne,J
J0K3Y0,J0K,St-Calixte-De-Kilkenny,J
J0K3Z0,J0K,St-Gerard De Magella,J
J0K4A0,J0K,St-Jacques,J
J0L1A0,J0L,Calixa-Lavallee,J
J0L1B0,J0L,Ch�Teauguay,J
J0L1C0,J0L,Contrecoeur,J
J0L1E0,J0L,Ville De Ste-Catherine,J
J0L1G0,J0L,Delson,J
J0L1H0,J0L,Hemmingford,J
J0L1J0,J0L,Marieville,J
J0L1K0,J0L,Mercier,J
J0L1L0,J0L,Mont-St.-Hilaire,J
J0L1M0,J0L,Rougemont,J
J0L1N0,J0L,Saint-Amable,J
J0L1R0,J0L,Saint-Antoine-Sur-Richelieu,J
J0L1S0,J0L,St-Basile-Le-Grand,J
J0L1V0,J0L,St-Charles-Sur-Richelieu,J
J0L1X0,J0L,St-Constant,J
J0L1Y0,J0L,Saint-�Douard-De-Napierville,J
J0L1Z0,J0L,St.-Hilaire-Est,J
J0L2A0,J0L,Saint-Isidore-De-Laprairie,J
J0L2B0,J0L,Saint-Jean-Baptiste,J
J0L2C0,J0L,Ste-Julie-De-Vercheres,J
J0L2E0,J0L,St-Marc-Sur-Richelieu,J
J0L2G0,J0L,St-Mathias,J
J0L2H0,J0L,Saint-Mathieu-De-Laprairie,J
J0L2J0,J0L,Saint-Michel,J
J0L2L0,J0L,Saint-R�Mi,J
J0L2M0,J0L,Saint-Roch-De-Richelieu,J
J0L2N0,J0L,Sherrington,J
J0L2P0,J0L,Varennes,J
J0L2R0,J0L,Verch�Res,J
J0L2S0,J0L,Domaine-Des-Hauts-Bois,J
J0L2T0,J0L,Base St-Hubert (Post Militaire,J
J0L2X0,J0L,Domaine Des Hauts Bois,J
J0L2Z0,J0L,Ste Julie De Vercheres,J
J0L3A0,J0L,St-Remi,J
J0L3B0,J0L,Vercheres,J
J0L3C0,J0L,St-Cesaire,J
J0M1A0,J0M,Kangirsuk,J
J0M1B0,J0M,Deception Bay,J
J0M1C0,J0M,Kuujjuaq,J
J0M1E0,J0M,Chisasibi,J
J0M1G0,J0M,Kuujjuarapik,J
J0M1H0,J0M,Ivujivik,J
J0M1J0,J0M,Quaqtaq,J
J0M1K0,J0M,Kangiqsujuaq,J
J0M1L0,J0M,Wemindji,J
J0M1M0,J0M,Inukjuak,J
J0M1N0,J0M,Kangiqsualujjuaq,J
J0M1P0,J0M,Puvirnituq,J
J0M1R0,J0M,Waskaganish,J
J0M1S0,J0M,Salluit,J
J0M1T0,J0M,Tasiujaq,J
J0M1V0,J0M,Akulivik,J
J0M1W0,J0M,Eastmain,J
J0M1X0,J0M,Aupaluk,J
J0M1Y0,J0M,Umiujaq,J
J0M1Z0,J0M,Eastmain 1,J
J0M2A0,J0M,Laforge 1,J
J0M2B0,J0M,Brisay,J
J0M2C0,J0M,Laforge 2,J
J0N1A0,J0N,Lachenaie,J
J0N1B0,J0N,La Plaine,J
J0N1B2,J0N,Saint-Augustin,J
J0N1C0,J0N,Mascouche,J
J0N1E0,J0N,Oka,J
J0N1G0,J0N,Pointe-Calumet,J
J0N1H0,J0N,Sainte-Anne-Des-Plaines,J
J0N1J0,J0N,Mirabel,J
J0N1K0,J0N,Saint-Benoit,J
J0N1L0,J0N,St-Janvier,J
J0N1M0,J0N,St-Joseph Du Lac,J
J0N1P0,J0N,Sainte-Marthe-Sur-Le-Lac,J
J0N1S0,J0N,Ste-Scholastique,J
J0N1T0,J0N,Mascouche Heights,J
J0N1V0,J0N,St-Louis-De-Terrebonne,J
J0N1W0,J0N,St.-Louis-De-Terrebonne,J
J0N1W7,J0N,La Trappe,J
J0N1X0,J0N,Ste-Anne-Des-Plaines,J
J0N1Y0,J0N,Ste-Marthe-Sur-Le-Lac,J
J0N1Z0,J0N,St-Janvier C.P,J
J0N2E0,J0N,Lac Du Cerf,J
J0P1A0,J0P,Como,J
J0P1B0,J0P,Coteau-Du-Lac,J
J0P1C0,J0P,Coteau-Landing,J
J0P1E0,J0P,Coteau-Station,J
J0P1G0,J0P,Dalhousie Station,J
J0P1H0,J0P,Hudson,J
J0P1J0,J0P,Hudson Heights,J
J0P1K0,J0P,Ile-Perrot-Sud,J
J0P1L0,J0P,Les Cedres,J
J0P1M0,J0P,Pointe-Des-Cascades,J
J0P1N0,J0P,Pointe-Fortune,J
J0P1P0,J0P,Rigaud,J
J0P1T0,J0P,Sainte-Justine-De-Newton,J
J0P1V0,J0P,St-Lazare-De-Vaudreuil,J
J0P1X0,J0P,Saint-Polycarpe,J
